Excluir,impressaoEtiqueta,D001_Id,D009_Id,D049_Id,D024_Id,foto,D001_Codigo_Barras,D001_Flag_Ativo,D001_Flag_Pre_Cadastro,D049_Flag_Curva_ABC,D049_Flag_Curva_ABC_Qtd,D001_Codigo_Barra1,D049_Modelo,D001_Aplicacao,"ifnull(D069_D070_Id,""_"")",validades,D049_Codigo_Produto,C008_Tipo,D060_Descricao_Grupo,D003_Nome_Linha,D002_Descricao_Produto,D082_Marca,D049_Origem_Mercadoria,NCM,D001_D005_Id,D037_Unidade,D009_Quantidade_Estoque,Pedido,D009_Quantidade_Estoque_Loja,D009_Quantidade_Estoque_Fora,D009_Quantidade_OP,D009_Valor_Custo_Unitario,ST,D049_Flag_Tipo,D004_Local,D024_Nome_Empresa,C004_Nome_Empresa,D001_Flag_Tipo,D009_IPV_1,C007_Primeiro_Nome,D009_C007_Id_Comprador,D009_Data_Alteracao_Custo,D009_Flag_Custo_Utilizado,D001_C008_Id,D001_D060_Id,D001_D003_Id,D001_D002_Id,D049_D024_Id,D001_C004_Id,D009_Origem_Mercadoria,D001_Flag_Ecommerce,D001_Flag_Etiqueta_Pedido,D001_Qte_Embalagem,D049_Flag_Nao_Comprar,D009A_Id,D009A_Ficha_Conteudo_Importacao,D001A_Id,linkImagem,D001_Cubagem_Unitaria,Etiqueta,D001_Codigo_Produto,D001_Descricao_Produto,D049_D082_Id,D001_D037_Id,D009_Quantidade_Estoque_Similar,D009_Quantidade_OC,infoCustoVendaProduto,D009_Data_Ultima_Entrada,D009_Data_Ultima_Venda,D001_Flag_Tipo_Item,D009A_Qtd_Liquida_Fora	+ D009_Quantidade_Estoque_Liquido,(D009_Quantidade_Estoque) + (D009A_Qtd_Fisica_Fora),D001A_Quantidade_Estoque_Tray,D001_Peso_Unitario_Kg,D009_Preco_1,D001_Peso_Unitario_Bruto,D001_Quantidade_Tributavel,D009_Preco_4
,,840,1679,840,,,000840,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,PVC,VOLK,1,39262000-I,13159,PR,57.00,57.00,0.00,0.00,0.00000,8.87625,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-12-03 00:00:00,U,1,1,11,7,0,,,N,N,0.000,N,851,,630,,0.000000,,801,LUVA PVC PALMA ASPERA 36CM SMART CA:46837 - VOLK G,68,1,0.00,1332.00000,,2026-04-17,2026-04-14,00,57.0000000,57.0000000,0.00,0.000,13.3143750000,0.000,0.000,15.0896250000
,,1056,2111,1056,,,001056,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,RESPIRADOR,CARBOGRAFITE,6,70191900-I,13183,PC,59.00,59.00,0.00,-2.00,0.00000,23.07000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,1,30,0,,,N,N,0.000,N,1067,,2115,,0.000000,,1445,RESPIRADOR SEMI FACIAL CG 306 CA: 7072 - CARBOGRAFITE,14,3,0.00,123.00000,,2025-11-05,2026-05-11,00,57.0000000,57.0000000,0.00,0.000,34.6050000000,0.000,0.000,39.2190000000
,,245,489,245,,,000245,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64051010-I,13105,PR,58.00,58.00,0.00,0.00,0.00000,67.30000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,,,N,N,0.000,N,26,,4581,,0.000000,,1805-38,BOTINA ELASTICO BICO CPT TSA-CR CA:44628 - BELLGA - 38,10,1,220.00,0.00000,,2025-08-12,2026-04-23,00,58.0000000,58.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,975,1949,975,,,000975,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,OCULOS,KALIPSO,1,90049020-I,13116,PC,216.00,216.00,0.00,-158.00,0.00000,9.48867,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-06 00:00:00,U,1,1,10,27,0,,,N,N,0.000,N,986,,1100,,0.000000,,874,OCULOS PALLAS INCOLOR CA:15.684 - KALIPSO,29,3,0.00,360.00000,,2026-03-06,2025-09-02,00,58.0000000,58.0000000,0.00,0.000,14.2330050000,0.000,0.000,16.1307390000
,,1112,2223,1112,,,001112,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,SAPATO,BELLGA,3,64034000-I,13101,PR,87.00,77.00,0.00,-29.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-04-20 00:00:00,MA,1,1,7,32,,,,N,N,0.000,N,1119,,,,0.000000,,1723-43,SAPATO ELASTICO BICO PVC TSB PR CA:44644 - BELLGA - 43,10,1,768.00,20.00000,,2026-04-20,2026-05-13,00,48.0000000,58.0000000,,0.000,73.8000000000,0.000,,83.6400000000
,,949,1897,949,,,000949,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,OCULOS,DANNY,1,90049020-I,13116,PC,125.00,125.00,0.00,-66.00,0.00000,33.34140,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-05-07 00:00:00,U,1,1,10,27,0,,,N,N,0.000,N,960,,1437,,0.000000,,1027,OCULOS AMPLA VISAO EVEREST INCOLOR CA: 19.628  DANNY,17,3,0.00,168.00000,,2026-05-07,2026-05-19,00,59.0000000,59.0000000,0.00,0.000,50.0121000000,0.000,0.000,56.6803800000
,,1008,2015,1008,,,001008,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,VESTIMENTAS EM COURO,J&G,0,64034000-I,13101,PR,129.00,129.00,0.00,-70.00,0.00000,19.10335,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-04-24 00:00:00,U,1,1,5,5,0,,,N,N,0.000,N,1019,,856,,0.000000,,799,PERNEIRA BEDIN VELCRO 3T PRETA CA:44964 - J&G,81,1,87.00,280.00000,,2026-04-24,2026-04-02,00,59.0000000,59.0000000,0.00,0.000,28.6550250000,0.000,0.000,32.4756950000
,,234,467,234,,,000234,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64034000-I,13101,PR,60.00,60.00,0.00,0.00,0.00000,57.61000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-22 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,15,,,,0.000000,,1717-42,BOTINA ELASTICO BICO AÇO TSA-AR CA:42130 - BELLGA - 42,10,1,628.00,30.00000,,2025-12-01,2026-05-25,00,60.0000000,60.0000000,,0.000,86.4150000000,0.000,,97.9370000000
,,702,1403,702,,,000702,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,LATEX,VOLK,0,40151900-I,13106,PR,60.00,60.00,0.00,0.00,0.00000,3.57000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-07-25 00:00:00,MA,1,1,11,19,0,,,N,N,0.000,N,713,,551,,0.000000,,2583-1,LUVA LATEX VERNIZ SILVER AZUL  CA:16312 - VOLK P,68,1,27.00,0.00000,,2025-08-12,2025-03-25,00,60.0000000,60.0000000,0.00,0.000,5.3550000000,0.000,0.000,6.0690000000
,,1565,3274,1633,,,001556,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,NITRILICA,SUPERMAX,1,40151200-I,13153,CX,60.00,60.00,0.00,0.00,0.00000,25.39000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-03-21 00:00:00,MA,1,1,11,24,0,0,,N,N,0.000,N,3076,,3037,,0.000000,,4460-00,LUVA NITRILICA PRETA CX C/100 SAFEMAX CA: 51.115 - SUPERMAX PP,57,4,0.00,0.00000,,0000-00-00,0000-00-00,00,60.0000000,60.0000000,0.00,0.000,38.0850000000,0.000,0.000,43.1630000000
,,1734,3611,1796,,,001728,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,PROTECFACE,1,90200010-I,13122,PC,60.00,60.00,0.00,0.00,0.00000,12.59330,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,3423,,3892,,0.000000,,8634,VALVULA EXALAÇÃO RESPIRADOR SEMIFACIL - PROTECFACE [7283],86,3,0.00,0.00000,,2025-07-15,0000-00-00,00,60.0000000,60.0000000,0.00,0.000,18.8899500000,0.000,0.000,21.4086100000
,,1735,3613,1797,,,001729,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,PROTECFACE,1,90200010-I,13122,PC,60.00,60.00,0.00,0.00,0.00000,12.59330,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,3425,,3897,,0.000000,,9516,VALVULA INALAÇÃO RESPIRADOR SEMIFACIL - PROTECFACE [7893],86,3,0.00,0.00000,,2025-07-15,0000-00-00,00,60.0000000,60.0000000,0.00,0.000,18.8899500000,0.000,0.000,21.4086100000
,,251,501,251,,,000251,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64034000-I,13101,PR,62.00,62.00,0.00,-1.00,0.00000,67.30000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,32,,,,0.000000,,1805-44,BOTINA ELASTICO BICO CPT TSA-CR CA:44628 - BELLGA - 44,10,1,216.00,0.00000,,2025-08-12,2026-03-25,00,61.0000000,61.0000000,,0.000,100.9500000000,0.000,,114.4100000000
,,258,515,258,,,000258,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64051010-I,13105,PR,61.00,51.00,0.00,0.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-10 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,39,,,,0.000000,,1718-36,BOTINA ELASTICO BICO PVC TSA-PR CA:44696 - BELLGA - 36,10,1,699.00,20.00000,,2025-08-12,2026-05-14,00,51.0000000,61.0000000,,0.000,73.8000000000,1.000,,83.6400000000
,,1355,2859,1427,,,001987,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,GERAL,VERTICE,0,63090010-I,13130,PC,62.00,62.00,0.00,0.00,0.00000,164.58750,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-05-16 00:00:00,U,1,1,5,35,0,0,,N,N,0.000,N,2656,,496,,0.008000,,1792-01,CONJ IMPERMEAVEL CALCA/BLUSAO AZUL 3120 CA: 33314/33316 - VERTICE M,66,3,241.00,70.00000,,2025-10-09,2026-05-12,00,62.0000000,62.0000000,0.00,0.000,246.8812500000,0.000,0.000,279.7987500000
,,1905,3994,1987,,,001899,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,ANTICORTE,MCR SAFETY,1,61161000-I,13102,PR,72.00,72.00,0.00,-10.00,0.00000,17.88000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-06-27 00:00:00,MA,1,1,11,23,0,0,,N,N,0.000,N,3771,,4748,,0.000000,,1849-20,LUVA LATEX FLEXTHERM B9690Y CA:41109 - MCR SAFETY - P,72,1,1627.00,144.00000,,2026-01-23,0000-00-00,00,62.0000000,62.0000000,0.00,0.000,26.8200000000,0.000,0.000,30.3960000000
,,590,1179,590,,,000590,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,TAYCO,5,63079010-I,13107,PR,84.00,84.00,0.00,-21.00,0.00000,40.59000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-11-19 00:00:00,U,1,1,13,35,0,,,N,N,0.000,N,601,25EF45D8-F8CB-4D49-AF06-D405F6549225,2598,,0.000000,,3519,FILTRO MECANICO P3 (AMR)T9400 GAS ACIDO/ V.ORGANICO - TAYCO,59,1,0.00,84.00000,,2026-03-23,2025-02-10,00,63.0000000,63.0000000,0.00,0.000,60.8850000000,0.000,0.000,69.0030000000
,,1606,3353,1670,,,001597,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MACACAO,DUPONT,2,62101000-I,13118,PC,63.00,63.00,0.00,0.00,0.00000,45.46000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-02-12 00:00:00,MA,1,1,5,16,0,0,,N,N,0.000,N,3150,,3226,,0.000000,,1847-02,MACACAO TYVEK C/ CAPUZ  CA: 34187 - DUPONT - M,18,3,110.00,30.00000,,2025-12-02,2026-02-02,00,63.0000000,63.0000000,0.00,0.000,68.1900000000,0.000,0.000,77.2820000000
,,493,985,493,,,000493,S,N,D,D,,,,_,,,GERAL,GERAL,CAPACETE,GERAL,UMP,0,65050090-I,13197,PC,31.00,31.00,0.00,33.00,0.00000,19.79000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-02-13 00:00:00,MA,1,1,3,35,0,,,N,N,0.000,N,504,,1525,,0.000000,,1754-2,CAPACETE COM JUGULAR MASTER 1 CA:12389 - UMP - AZUL,64,3,66.00,91.00000,,2026-04-13,2026-05-18,00,64.0000000,64.0000000,0.00,0.000,29.6850000000,0.000,0.000,33.6430000000
,,577,1153,577,,,000577,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,NUTRIEX,0,33049990-I,13104,UN,50.00,49.00,0.00,14.00,0.00000,12.53700,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,588,,2070,,0.000000,,1627,CREME PROTETOR P/ PELE REGEDERME G3 200G - NUTRIEX,41,2,0.00,24.00000,,2026-04-23,2026-01-09,00,63.0000000,64.0000000,0.00,0.000,18.8055000000,0.000,0.000,21.3129000000
,,466,931,466,,,000466,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,IMPERMEAVEL,VERTICE,5,62014000-I,13112,PC,54.00,54.00,0.00,9.00,0.00000,108.73200,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-30 00:00:00,MA,1,1,5,12,0,,,N,N,0.000,N,477,7CE0C731-98DB-46E3-8E95-93DBFEAA4990,497,,0.004500,,1789-2,CAPA CHUVA AZUL MARINHO NYLON 4200 CA: 28.728- VERTICE - G,66,3,80.00,240.00000,,2025-05-16,2026-05-25,00,63.0000000,65.0000000,0.00,0.600,163.0980000000,0.000,0.000,184.8444000000
,,942,1883,942,,,000942,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,LEDAN,0,39269090-I,13109,PC,-35.00,-38.00,0.00,100.00,0.00000,22.25797,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2026-04-28 00:00:00,U,1,1,13,35,0,,,N,N,0.000,N,953,,1516,,0.000000,,1646,MASCARA SOLDA POLIPROPILENO C/CATRACA 720 CA: 5.964 - LEDAN,31,3,0.00,115.00000,,2026-04-28,2026-05-20,00,62.0000000,65.0000000,0.00,0.000,33.3869550000,0.000,0.000,37.8385490000
,,1253,2505,1253,,,001253,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,GERAL,LIBUS DO BRASIL,1,39269090-I,13109,PC,119.00,119.00,0.00,-54.00,0.00000,25.30440,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2025-03-27 00:00:00,MA,1,1,10,35,0,,,N,N,0.000,N,1260,,1784,,0.000000,,3050,VISOR TIPO BOLHA INCOLOR 200MM [901386] - LIBUS,33,3,0.00,390.00000,,2026-02-18,2025-11-10,00,65.0000000,65.0000000,0.00,0.000,37.9566000000,0.000,0.000,43.0174800000
,,228,455,228,,,000228,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,0,64034000-I,13101,PR,69.00,69.00,0.00,-3.00,0.00000,57.61000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-22 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,9,,,,0.000000,,1717-36,BOTINA ELASTICO BICO AÇO TSA-AR CA:42130 - BELLGA - 36,10,1,624.00,0.00000,,2025-08-12,2026-02-24,00,66.0000000,66.0000000,,0.000,86.4150000000,0.000,,97.9370000000
,,1069,2137,1069,,,001069,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,NUTRIEX,0,34012090-I,13125,PC,0.00,0.00,0.00,66.00,0.00000,6.79000,,CP,GERAL,,,COMPRADO,1.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1080,,4774,,0.000000,,683,SABAO LIQUIDO DESENGR. CITRIC POWER 200G - NUTRIEX,41,3,0.00,0.00000,,2026-03-23,2025-09-15,00,66.0000000,66.0000000,0.00,0.000,10.1850000000,0.000,0.000,11.5430000000
,,2001,4168,2074,,,001986,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,GERAL,NUTRIEX,0,33049990-I,13104,PC,-6.00,-6.00,0.00,72.00,0.00000,16.03248,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,1,35,0,0,,N,N,0.000,N,3947,,5985,,0.000000,,1569,PROTETOR SOLAR FPS 60  SUNDAY 120ML  - NUTRIEX,41,3,0.00,96.00000,,2026-04-23,2026-05-14,00,66.0000000,66.0000000,0.00,0.000,24.0500000000,0.000,0.000,29.0400000000
,,1010,2019,1010,584,,001010,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,VESTIMENTAS EM COURO,SB LUVAS,0,42034000-I,13127,PR,-10.00,-10.00,0.00,78.00,0.00000,32.32000,,CP,GERAL,SOPKO IND. E COMERCIO DE LUVAS LTDA,,COMPRADO,0.0000,,0,2025-06-03 00:00:00,U,1,1,5,5,584,,,N,N,0.000,N,1021,,2349,,0.000000,,15,PERNEIRA RASPA 35CM FECHAMENTO VELCRO VERTICAL CA: 47884 - AMM,50,1,0.00,160.00000,,2026-05-22,2026-04-20,00,68.0000000,68.0000000,0.00,0.000,48.4800000000,0.000,0.000,54.9440000000
,,14,27,14,632,,000014,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO AUDITIVA,CONCHA,LIBUS DO BRASIL,1,39269090-I,13109,PC,75.00,75.00,0.00,-6.00,0.00000,25.85730,ST,CP,GERAL,LIBUS DO BRASIL EQUIPAMENTOS LTDA,,COMPRADO,0.0000,,0,2026-02-18 00:00:00,U,1,1,2,3,632,,,N,N,0.000,N,99,,455,,0.000000,,3063,ABAFADOR CONCHA ALTERNATIVE  CA: 35935 [901374] - LIBUS,33,3,0.00,175.00000,,2026-02-18,2026-05-19,00,69.0000000,69.0000000,0.00,0.000,38.7859500000,0.000,0.000,43.9574100000
,,565,1129,565,,,000565,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MACACAO,KAMICON,0,56031290-I,13120,PC,169.00,169.00,0.00,-100.00,0.00000,18.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-10 00:00:00,U,1,1,5,16,0,,,N,N,0.000,N,576,,1613,,0.000000,,1837-2,CONJUNTO P/ PINTURA AZUL CA: 51521/51522 - KAMICON - GG,30,3,100.00,1480.00000,,2026-03-10,2026-05-13,00,69.0000000,69.0000000,0.00,0.000,27.0000000000,0.000,0.000,30.6000000000
,,753,1505,753,,,000753,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,LUVAS,DANNY,1,40151900-I,13106,PR,238.00,238.00,0.00,-166.00,0.00000,6.14520,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-07-01 00:00:00,U,1,1,11,22,0,,,N,N,0.000,N,764,,1412,,0.000000,,1860-2,LUVA NEOLATEX  DA2240 CA:5774 DANNY  - M,17,1,1004.00,432.00000,,2025-08-12,2026-05-11,00,72.0000000,72.0000000,0.00,0.000,9.2178000000,0.000,0.000,10.4468400000
,,232,463,232,,,000232,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64034000-I,13101,PR,75.00,75.00,0.00,-2.00,0.00000,57.61000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-22 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,13,,,,0.000000,,1717-40,BOTINA ELASTICO BICO AÇO TSA-AR CA:42130 - BELLGA - 40,10,1,616.00,40.00000,,2026-01-08,2026-05-25,00,73.0000000,73.0000000,,0.000,86.4150000000,0.000,,97.9370000000
,,597,1193,597,,,000597,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,GERAL,3M DO BRASIL,1,84213990-I,13123,PR,81.00,81.00,0.00,-8.00,0.00000,97.32960,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2025-10-14 00:00:00,U,1,1,1,35,0,,,N,N,0.000,N,608,71D114AE-C5DA-4603-BD53-FD481FC4D221,872,,0.000000,,6006,FILTRO QUIMICO 6006 MULTIGASES - 3M,1,1,0.00,240.00000,,2025-10-14,2026-04-16,00,73.0000000,73.0000000,0.00,0.000,145.9944000000,0.000,0.000,165.4603200000
,,247,493,247,,,000247,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64051010-I,13105,PR,-7.00,-7.00,0.00,81.00,0.00000,67.30000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,,,N,N,0.000,N,28,,3905,,0.000000,,1805-40,BOTINA ELASTICO BICO CPT TSA-CR CA:44628 - BELLGA - 40,10,1,285.00,30.00000,,2025-08-12,2026-05-07,00,74.0000000,74.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,250,499,250,,,000250,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,3,64051010-I,13105,PR,-4.00,-4.00,0.00,78.00,0.00000,67.30000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-08-14 00:00:00,MA,1,1,7,10,0,,,N,N,0.000,N,31,,3917,,0.000000,,1805-43,BOTINA ELASTICO BICO CPT TSA-CR CA:44628 - BELLGA - 43,10,1,282.00,0.00000,,2026-01-08,2026-05-07,00,74.0000000,74.0000000,0.00,0.000,100.9500000000,0.000,0.000,114.4100000000
,,790,1579,790,,,000790,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,LUVAS,DANNY,0,61161000-I,13102,PR,122.00,122.00,0.00,-48.00,0.00000,8.04600,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-07-01 00:00:00,MA,1,1,11,22,,,,N,N,0.000,N,801,,,,0.000000,,4640-1,LUVA NITRILICA LIGHTFLEX DA26602 - DANNY - G,17,1,268.00,0.00000,,2025-08-12,2026-04-10,00,74.0000000,74.0000000,,0.000,12.0690000000,0.000,,13.6782000000
,,1106,2211,1106,,,001106,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,SAPATO,BELLGA,3,64034000-I,13101,PR,68.00,68.00,0.00,6.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-04-20 00:00:00,MA,1,1,7,32,,,,N,N,0.000,N,1114,,,,0.000000,,1723-37,SAPATO ELASTICO BICO PVC TSB PR CA:44644 - BELLGA - 37,10,1,787.00,0.00000,,2026-04-20,2026-04-27,00,74.0000000,74.0000000,,0.000,73.8000000000,0.000,,83.6400000000
,,1363,2875,1435,,,001358,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,VOLK,0,40151900-I,13106,PR,74.00,74.00,0.00,0.00,0.00000,3.05532,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-07-31 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,2676,,545,,0.000000,,3025-2,LUVA LATEX MULTIUSO AMARELA  CA:10695  - VOLK M,68,1,169.00,0.00000,,2025-08-12,2026-05-22,00,74.0000000,74.0000000,0.00,0.000,4.5829800000,0.000,0.000,5.1940440000
,,1396,2941,1468,,,001391,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,NITRILICA,GOEDERT,1,40151200-I,13153,CX,64.00,64.00,0.00,11.00,0.00000,16.85000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-01-12 00:00:00,MA,1,1,11,24,0,0,,N,N,0.000,N,2746,,1182,,0.000000,,4260-0,LUVA NITRILICA PRETA CX C/100 50855 CA: 44.567 - GOEDERT P,75,4,69.00,180.00000,,2025-08-12,2025-11-11,00,75.0000000,75.0000000,0.00,0.000,25.2750000000,0.000,0.000,28.6450000000
,,807,1613,807,,,000807,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,GERAL,SANRO,0,61161000-I,13102,PR,17.00,17.00,0.00,60.00,0.00000,7.08000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,11,35,0,,,N,N,0.000,N,818,,1484,,0.000000,,1797-1,LUVA NITRILICA NITRI 200  CA: 44.031 - SANRO P,49,1,511.00,0.00000,,2025-08-12,2026-05-13,00,77.0000000,77.0000000,0.00,0.000,10.6200000000,0.000,0.000,12.0360000000
,,978,1955,978,,,000978,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,DANNY,1,90049020-I,13116,PC,184.00,184.00,0.00,-107.00,0.00000,4.23738,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-31 00:00:00,U,1,1,13,35,0,,,N,N,0.000,N,989,,1446,,0.000000,,3611,OCULOS PERSONA INCOLOR  (SOBREPOR ) DA 15700 CA: 16.462- DANNY,17,3,0.00,360.00000,,2026-03-31,2026-05-19,00,77.0000000,77.0000000,0.00,0.000,6.3560700000,0.000,0.000,7.2035460000
,,83,165,83,,,000083,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTA,INNPRO,0,64041900-I,13099,PR,79.00,79.00,0.00,0.00,0.00000,27.91000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-08-13 00:00:00,U,1,1,7,9,0,,,N,N,0.000,N,168,,3882,,0.000000,,1767-41,BOTA PVC PRETA CANO LONGO CA:36026 - INNPRO - 41,24,1,240.00,0.00000,,2025-10-27,2025-11-17,00,79.0000000,79.0000000,0.00,0.000,41.8650000000,0.000,0.000,47.4470000000
,,647,1293,647,,,000647,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,LATEX,DANNY,1,62160000-I,13138,PR,107.00,107.00,0.00,-28.00,0.00000,2.58120,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-06-17 00:00:00,MA,1,1,11,19,,,,N,N,0.000,N,658,,,,0.000000,,1806-3,LUVA LATEX AMARELA CONFORT DA299 CA:15532 - DANNY - G,17,1,415.00,288.00000,,2026-04-29,2026-04-09,00,79.0000000,79.0000000,,0.000,3.8718000000,0.000,,4.3880400000
,,1234,2467,1234,,,001234,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,COFEPI,0,63090010-I,13130,PC,89.00,89.00,0.00,-10.00,0.00000,16.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-02-05 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1241,,1136,,0.000000,,1669,TOUCA EM BRIM AZUL C/ ABA - COFEPI,15,3,0.00,0.00000,,2026-04-08,2025-09-30,00,79.0000000,79.0000000,0.00,0.000,24.0000000000,0.000,0.000,27.2000000000
,,869,1737,869,584,,000869,S,N,D,D,,,,_,,,GERAL,GERAL,LUVAS,COURO,SB LUVAS,0,42032900-I,13108,PR,-20.00,-20.00,0.00,70.00,0.00000,22.14000,,CP,GERAL,SOPKO IND. E COMERCIO DE LUVAS LTDA,,COMPRADO,0.0000,,0,2026-04-09 00:00:00,U,1,1,11,13,584,,,N,N,0.000,N,880,,2265,,0.000000,,8,LUVA RASPA FORRADA MOD/REV P20CM CA: 46315 -  AMM,50,1,0.00,2580.00000,,2026-05-22,2026-05-25,00,50.0000000,80.0000000,0.00,0.000,33.2100000000,0.000,0.000,37.6380000000
